input,target_sid,target_title,pred1_sid,pred1_title,beam_size,exact_top1_hit,top3_hit,top5_hit,top10_hit,pred1_in_catalog,pred1_lcp,best_lcp_in_beam,target_collision_group_size,target_l1_fanout,target_l2_fanout
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_193><b_176><c_173>, <a_67><b_185><c_54>, <a_251><b_203><c_91>, <a_228><b_61><c_3>, <a_251><b_54><c_150>, <a_251><b_54><c_0>, <a_228><b_40><c_13>, <a_173><b_93><c_124>",<a_224><b_125><c_116>,Vermont American 20371  1/8-27 NPT High Carbon Steel Pipe Tap,<a_251><b_54><c_150>,"Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length",50,0,0,0,0,1,0,0,1,191,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_193><b_176><c_173>, <a_67><b_185><c_54>, <a_251><b_203><c_91>, <a_228><b_61><c_3>, <a_251><b_54><c_150>, <a_251><b_54><c_0>, <a_228><b_40><c_13>, <a_173><b_93><c_124>, <a_224><b_125><c_116>",<a_15><b_206><c_230>,"Industrial & Scientific"" />",<a_173><b_93><c_124>,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",50,0,0,0,0,1,0,0,1,31,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_198><c_6>, <a_223><b_212><c_121>, <a_223><b_198><c_48>, <a_223><b_240><c_129>",<a_30><b_108><c_195>,5x StepStick DRV8825 Stepper Motor Driver Module for 3D Printer Reprap RP A4988,<a_223><b_198><c_6>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",50,0,0,0,0,1,0,0,1,68,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_220>, <a_91><b_243><c_136>, <a_223><b_80><c_84>, <a_223><b_80><c_23>, <a_223><b_80><c_91>",<a_223><b_80><c_165>,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,2,3,1,247,24
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_42><b_74><c_252>",<a_42><b_226><c_185>,"PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,100,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_42><b_74><c_252>, <a_42><b_226><c_185>",<a_42><b_226><c_0>,"PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)",<a_42><b_226><c_0>,"PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)",50,1,1,1,1,1,3,3,1,100,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_42><b_74><c_252>, <a_42><b_226><c_185>, <a_42><b_226><c_0>",<a_42><b_226><c_173>,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER-CABLE,PNS18050"" />",<a_42><b_226><c_0>,"PORTER-CABLE PNS18075 3/4-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack)",50,0,0,0,1,1,2,3,1,100,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_42><b_74><c_252>, <a_42><b_226><c_185>, <a_42><b_226><c_0>, <a_42><b_226><c_173>",<a_42><b_133><c_136>,"PORTER-CABLE PBN18100-1 1-Inch 18 Gauge Brad Nails, 1000-Pack",<a_42><b_226><c_233>,"PORTER-CABLE NS18Pp 18 Gauge Narrow Crown Staple Project Pack, 900 Count, Various Sizes",50,0,0,0,0,1,1,3,1,100,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_230><c_225>, <a_193><b_43><c_134>, <a_42><b_5><c_69>, <a_165><b_150><c_179>, <a_193><b_240><c_7>, <a_17><b_234><c_26>, <a_17><b_216><c_3>, <a_173><b_93><c_124>, <a_15><b_206><c_230>, <a_17><b_167><c_223>",<a_104><b_185><c_92>,Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,<a_173><b_93><c_124>,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",50,0,0,0,0,1,0,0,1,60,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_42><b_225><c_133>, <a_197><b_216><c_120>, <a_14><b_156><c_58>, <a_17><b_216><c_49>",<a_108><b_123><c_111>,Lifegard Aquatics 3/4-Inch Double Threaded Bulkhead,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,143,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_165><b_15><c_16>, <a_244><b_137><c_240>, <a_44><b_236><c_218>, <a_107><b_42><c_214>, <a_107><b_90><c_68>",<a_44><b_112><c_94>,"Curad Antiviral Face Mask, 10 Count",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,65,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_87><b_190><c_53>, <a_23><b_231><c_219>",<a_44><b_218><c_40>,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",<a_23><b_231><c_219>,Gorilla Supply 50 Thermal Paper Rolls 2-1/4 X 50 Verifone Vx520 Ingenico ICT220 ICT250 FD400 50/CS,50,0,0,0,0,1,0,0,1,65,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_87><b_190><c_53>, <a_23><b_231><c_219>, <a_44><b_218><c_40>",<a_165><b_174><c_33>,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,<a_44><b_218><c_40>,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",50,0,0,0,0,1,0,0,1,72,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_87><b_190><c_53>, <a_23><b_231><c_219>, <a_44><b_218><c_40>, <a_165><b_174><c_33>",<a_202><b_232><c_177>,"XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape",<a_165><b_174><c_33>,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,50,0,0,0,0,1,0,0,1,117,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_87><b_190><c_53>, <a_23><b_231><c_219>, <a_44><b_218><c_40>, <a_165><b_174><c_33>, <a_202><b_232><c_177>",<a_108><b_101><c_132>,"Duda Energy VCV-WOG1000-F075 Vertical Check Valve, 304 Stainless Steel, 3/4"" NPT Spring Loaded In-line Low Cracking Pressure.75",<a_165><b_174><c_33>,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,50,0,0,0,0,1,0,0,1,143,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_104><b_186><c_66>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_44><b_217><c_50>,"AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,65,4
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_4><c_19>, <a_104><b_52><c_119>, <a_193><b_203><c_191>",<a_99><b_219><c_2>,Insta-cure gap filling 2oz Bob Smith Ind.,<a_193><b_203><c_191>,"SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150",50,0,0,0,0,1,0,0,1,32,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_109><c_129>, <a_107><b_200><c_80>, <a_94><b_166><c_10>, <a_73><b_56><c_30>, <a_202><b_86><c_58>, <a_210><b_229><c_97>",<a_107><b_90><c_50>,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_73><b_110><c_3>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,50,0,0,0,0,1,0,1,1,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_107><b_90><c_68>,"Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,1,3,1,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_90><c_68>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_90><c_68>, <a_107><b_93><c_0>",<a_158><b_198><c_158>,"VIVOSUN 6 inch Inline Duct Booster Fan 240 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,109,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_90><c_68>, <a_107><b_93><c_0>, <a_158><b_198><c_158>",<a_158><b_91><c_208>,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,109,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_193><b_177><c_173>, <a_193><b_177><c_173>",<a_42><b_112><c_143>,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,100,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_210><b_12><c_10>, <a_210><b_12><c_10>, <a_15><b_155><c_49>, <a_251><b_84><c_106>, <a_91><b_115><c_103>, <a_17><b_235><c_225>, <a_91><b_212><c_140>, <a_206><b_219><c_143>, <a_224><b_153><c_233>, <a_229><b_36><c_36>",<a_73><b_185><c_122>,Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks,<a_223><b_212><c_0>,"PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm",50,0,0,0,0,1,0,0,1,114,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_210><b_12><c_10>, <a_15><b_155><c_49>, <a_251><b_84><c_106>, <a_91><b_115><c_103>, <a_17><b_235><c_225>, <a_91><b_212><c_140>, <a_206><b_219><c_143>, <a_224><b_153><c_233>, <a_229><b_36><c_36>, <a_73><b_185><c_122>",<a_30><b_191><c_20>,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_73><b_110><c_3>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,50,0,0,1,1,1,0,3,1,68,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_6>, <a_158><b_72><c_213>, <a_158><b_200><c_184>, <a_223><b_193><c_208>, <a_107><b_142><c_216>, <a_206><b_219><c_143>, <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_193><c_72>,"eSUN 1.75mm Natural PLA 3D Printer filament 1kg Spool (2.2lbs), Natural",50,0,0,0,0,1,1,3,1,247,24
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_213>, <a_158><b_200><c_184>, <a_223><b_193><c_208>, <a_107><b_142><c_216>, <a_206><b_219><c_143>, <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>, <a_223><b_80><c_84>",<a_224><b_9><c_148>,"The Hillman Group 180297 Pronged Tee Nut, 1/4 20, 100-Pack",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,0,0,1,191,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_200><c_184>, <a_223><b_193><c_208>, <a_107><b_142><c_216>, <a_206><b_219><c_143>, <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>, <a_223><b_80><c_84>, <a_224><b_9><c_148>",<a_224><b_209><c_28>,"Steel Flat Washer, Black Oxide Finish, ASME B18.22.1, 1/4"" Screw Size, 9/32"" ID, 5/8"" OD, 0.065"" Thick (Pack of 100)",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,0,0,1,191,10
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_193><c_208>, <a_107><b_142><c_216>, <a_206><b_219><c_143>, <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>, <a_223><b_80><c_84>, <a_224><b_9><c_148>, <a_224><b_209><c_28>",<a_223><b_184><c_0>,"BuildTak 3D Printing Build Surface, 9"" x 10"" Rectangle, Black (Pack of 3)",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,1,1,1,247,6
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_142><c_216>, <a_206><b_219><c_143>, <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>, <a_223><b_80><c_84>, <a_224><b_9><c_148>, <a_224><b_209><c_28>, <a_223><b_184><c_0>",<a_158><b_206><c_184>,1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,0,1,1,109,9
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_206><b_219><c_143>, <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>, <a_223><b_80><c_84>, <a_224><b_9><c_148>, <a_224><b_209><c_28>, <a_223><b_184><c_0>, <a_158><b_206><c_184>",<a_158><b_206><c_2>,1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,<a_223><b_184><c_28>,"BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)",50,0,0,0,0,1,0,3,1,109,9
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_73><b_244><c_79>, <a_158><b_206><c_3>, <a_23><b_192><c_221>, <a_23><b_5><c_156>, <a_223><b_80><c_84>, <a_224><b_9><c_148>, <a_224><b_209><c_28>, <a_223><b_184><c_0>, <a_158><b_206><c_184>, <a_158><b_206><c_2>",<a_158><b_206><c_9>,1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,<a_223><b_184><c_28>,"BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)",50,0,0,0,0,1,0,2,1,109,9
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_94><b_173><c_115>, <a_91><b_227><c_51>, <a_223><b_198><c_173>",<a_223><b_197><c_42>,Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit,<a_223><b_198><c_182>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",50,0,0,0,0,1,1,1,1,247,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_23><b_178><c_159>, <a_158><b_68><c_148>",<a_99><b_230><c_9>,"Starbond EM-2000 Thick, PREMIUM CA - Super Glue plus Extra Cap and Microtips, 2 oz. (For Woodturning, Hobby, Archery Fletching)",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,32,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_23><b_178><c_159>, <a_158><b_68><c_148>, <a_99><b_230><c_9>",<a_67><b_152><c_234>,"Remington Industries 18UL1007STRKIT UL1007 18 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0403"" Diameter, 25' Length Each",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,119,11
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_23><b_178><c_159>, <a_158><b_68><c_148>, <a_99><b_230><c_9>, <a_67><b_152><c_234>",<a_67><b_126><c_54>,Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue,<a_67><b_152><c_189>,"Remington Industries 22UL1007STRRED UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.0253"" Diameter, 100' Length, Red",50,0,0,0,0,1,1,3,1,119,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_109><c_0>, <a_159><b_90><c_206>, <a_193><b_19><c_217>",<a_236><b_233><c_16>,POWERTEC 71007 110/220V Paddle Switch,<a_193><b_19><c_217>,"Wirezoll a12051600ux0807 3/8"" x 3/8"" High Speed Steel HSS 4 Flute Straight End Mill Cutter",50,0,0,0,0,1,0,0,1,84,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_109><c_0>, <a_159><b_90><c_206>, <a_193><b_19><c_217>, <a_236><b_233><c_16>",<a_251><b_30><c_91>,"VXB UCP202-10 Ball Bearing Pillow Block, 2 Bolt Holes, Setscrew Locking Collar, 5/8"" Bore Diameter, Cast Iron, Inch",<a_236><b_233><c_16>,POWERTEC 71007 110/220V Paddle Switch,50,0,0,0,0,1,0,1,1,92,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_198><c_9>",<a_223><b_198><c_37>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",50,0,0,0,0,1,2,3,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_198><c_9>, <a_223><b_198><c_37>",<a_165><b_210><c_108>,"Gorilla Super Glue Gel, 20 Gram, Clear",<a_223><b_198><c_36>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",50,0,0,0,0,1,0,0,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_198><c_9>, <a_223><b_198><c_37>, <a_165><b_210><c_108>",<a_223><b_198><c_34>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",<a_223><b_198><c_36>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",50,0,0,0,0,1,2,3,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_198><c_9>, <a_223><b_198><c_37>, <a_165><b_210><c_108>, <a_223><b_198><c_34>",<a_71><b_49><c_117>,"Gardner Bender GHG-1538 5PK 3/8"" Grommet, Black",<a_223><b_198><c_182>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",50,0,0,0,0,1,0,0,1,118,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_17><b_120><c_143>, <a_17><b_217><c_93>, <a_122><b_161><c_107>, <a_99><b_219><c_2>",<a_165><b_247><c_68>,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_99><b_219><c_2>,Insta-cure gap filling 2oz Bob Smith Ind.,50,0,0,0,0,1,0,1,1,72,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_108><b_133><c_22>, <a_224><b_153><c_5>, <a_224><b_172><c_11>, <a_224><b_163><c_184>, <a_42><b_158><c_169>",<a_224><b_251><c_16>,"The Hillman Group 180147 Nylon Insert Lock Nut, 1/4-Inch by 20-Inch, 100-Pack",<a_224><b_172><c_11>,"Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count",50,0,0,0,0,1,1,1,1,191,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_182><c_228>, <a_202><b_100><c_73>",<a_202><b_52><c_171>,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,1,1,0,3,1,117,8
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_24><b_166><c_220>, <a_193><b_172><c_192>, <a_193><b_172><c_192>, <a_228><b_44><c_48>, <a_165><b_214><c_252>, <a_165><b_197><c_96>, <a_202><b_52><c_132>, <a_71><b_54><c_7>",<a_165><b_214><c_30>,Loctite Ultra Gel Control Super Glue 4-Gram (1363589),<a_71><b_54><c_7>,"Pro Tie 33201 SAE Size 6 Range 7/16-Inch-11/16-Inch Mini All Stainless Hose Clamp, 10-Pack",50,0,0,0,1,1,0,3,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_172><c_147>, <a_79><b_190><c_179>, <a_223><b_78><c_229>, <a_91><b_195><c_227>",<a_91><b_115><c_103>,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_223><b_78><c_229>,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",50,0,0,0,0,1,0,1,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_251><b_228><c_231>, <a_228><b_85><c_75>, <a_197><b_33><c_216>, <a_251><b_228><c_214>, <a_236><b_154><c_181>",<a_236><b_82><c_221>,"Packard C230B 2 Pole 30 Amp Contactor, 120 Voltage Coil",<a_251><b_228><c_67>,"Remington Industries 16SNSP 16 AWG Magnet Wire, Enameled Copper Wire, 1.0 lb, 0.0520"" Diameter, 126' Length, Red",50,0,0,0,0,1,0,3,1,84,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_66><b_78><c_36>, <a_17><b_31><c_8>, <a_197><b_91><c_69>, <a_197><b_91><c_69>, <a_173><b_181><c_125>",<a_66><b_48><c_22>,"Crest Cavity Protection Toothpaste, 6.4 Ounce (Pack of 6)",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,40,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_35><c_90>, <a_94><b_225><c_95>, <a_17><b_120><c_201>, <a_17><b_120><c_201>, <a_210><b_182><c_54>",<a_108><b_146><c_77>,"Stainless Steel 304 Cast Pipe Fitting, Hex Locknut, MSS SP-114, 1/2"" NPT Female",<a_210><b_182><c_54>,"Trinity TLS-0201 EcoStorage NSF, 48-Inch Stainless Steel Utility Table",50,0,0,0,0,1,0,0,1,143,8
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_79><b_24><c_40>, <a_197><b_200><c_115>, <a_108><b_75><c_97>, <a_170><b_218><c_244>, <a_52><b_7><c_2>",<a_158><b_105><c_200>,"TACFUN 1/2"" x28 Thread Steel Crush Washer (pack of 10) for .223",<a_52><b_7><c_0>,"Enkay 140-BL  1-Pound Black Emery Compound, Carded",50,0,0,0,0,1,0,0,1,109,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_27><c_19>, <a_104><b_186><c_66>, <a_173><b_194><c_4>, <a_193><b_177><c_105>, <a_67><b_49><c_7>, <a_193><b_33><c_227>, <a_228><b_187><c_137>, <a_224><b_125><c_131>, <a_107><b_93><c_0>",<a_42><b_47><c_83>,Stanley MR100CG Contractor Grade Riveter,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,100,1
